,name,address
0,대전대사DT  ,대전광역시 중구 계룡로 949 (대사동)
1,대전도안DT  ,대전광역시 유성구 도안대로 573 (봉명동)
2,대전한남대DT  ,대전광역시 대덕구 한밭대로 1122 (중리동)
3,대전판암DT  ,대전광역시 동구 옥천로 118 (판암동)
4,대전수침교DT  ,대전광역시 서구 계룡로 692 (용문동)
5,대전신탄진DT  ,대전광역시 대덕구 대덕대로 1544 (석봉동)
6,대전IC DT  ,대전광역시 대덕구 동서대로 1776 (비래동)
7,대전유천DT  ,대전광역시 중구 계백로 1604 (유천동)
8,대전가수원DT  ,대전광역시 서구 계백로 1128 (가수원동)
