,name,address
0,광주흑석DT  ,광주광역시 광산구 사암로 367 (산정동)
1,광주매곡DT  ,광주광역시 북구 설죽로 339 (매곡동)
2,광주화정DT  ,광주광역시 서구 상무대로 1080
3,광주신가DT  ,광주광역시 광산구 목련로 335 (신가동)
4,광주용두DT  ,광주광역시 북구 임방울대로 1016 (신용동)
5,광주금호DT  ,광주광역시 서구 운천로 107 (쌍촌동)
6,광주운암DT  ,광주광역시 북구 북문대로 78 (운암동)
7,광주방림DT  ,광주광역시 남구 대남대로 67 (방림동)
8,광주수완DT  ,광주광역시 광산구 임방울대로 487 (수완동)
