,name,address
0,세종새롬  ,세종특별자치시  새롬중앙로 64 (새롬동)
1,세종이마트  ,세종특별자치시 금송로 687(가람동 406) 이마트 세종점
2,세종첫마을  ,세종특별자치시  한누리대로 169 행복타워 1층
3,세종종촌  ,세종특별자치시  도움3로 105-10 (종촌동) 성운프라자
4,세종어진R  ,세종특별자치시  한누리대로 499 (어진동)
5,세종청사  ,세종특별자치시  도움8로 81 (어진동)
