,name,address
0,순천신대  ,전라남도 순천시 해룡면 향매로 97 
1,여수웅천  ,전라남도 여수시 예울마루로 37-53 (웅천동)
2,목포옥암  ,전라남도 목포시 백년대로375번길 1 (옥암동)
3,목포남악  ,전라남도 무안군 남악3로82번길 11
4,목포북항DT  ,전라남도 목포시 고하대로 694 (산정동)
5,여수둔덕DT  ,전라남도 여수시 좌수영로 482 (둔덕동)
6,전남광양DT  ,전라남도 광양시 중마중앙로 143 
7,전남나주  ,전라남도 나주시 상야1길 21 (빛가람동)
8,순천호수공원  ,전라남도 순천시 왕지2길 17 (왕지동)
9,목포하당  ,전라남도 목포시 백년대로 293 (상동)
10,여수여천  ,전라남도 여수시 망마로 39 (학동)
11,순천조례  ,전라남도 순천시 비봉2길 9 (조례동)
12,목포평화광장  ,전라남도 목포시 미항로 137 (상동)
13,여수여서  ,전라남도 여수시 여문1로 49 (여서동)
